sample_id,order_id,lot_id,wafer_id,product_id,route_id,process_step,equipment_name,chamber_id,process_time_sec,target_bad_a,eds_bin_no_wf_mean,eds_bin_a_wf_mean,eds_bin_b_wf_mean,eds_bin_c_wf_mean,eds_yield_wf_mean,sensor_temp_zone1_mean,sensor_temp_zone2_mean,sensor_pressure_chamber_mean,sensor_rf_power_mean,sensor_gas_flow_o2_mean,sensor_gas_flow_ar_mean,sensor_vacuum_leak_rate,sensor_plasma_impedance_std,sensor_endpoint_time_sec,sensor_plasma_instability_score,measure_cd_post_etch_mean_nm,measure_cd_post_etch_std_nm,measure_overlay_x_nm,measure_overlay_y_nm,measure_thickness_post_cvd_nm,measure_film_resistance_ohm,measure_inline_particle_density,midproc_defect_particle_count,midproc_defect_scratch_count,midproc_defect_bridge_count,midproc_defect_residue_count,midproc_defect_void_count,midproc_defect_pattern_collapse_count,midproc_defect_microbridge_count,bad_only_residue_signature,good_only_stable_signature,sim_true_defect_a_flag,sim_true_defect_b_flag,sim_true_defect_c_flag,sim_true_defect_d_flag,sim_dominant_defect
O005_W0137,5,LOT_05_08,6,P_C,R_REWORK,ETCH,PHOTO_01,CH_A,2154.4,1,1.8033,0.1811,0.0677,0.042,0.8706,319.054,316.351,3.637,860.733,130.529,205.361,0.11594,0.5879,72.503,0.8359,43.4655,1.5951,-0.8725,-3.7746,773.8919,39.7846,0.20686,6,1,3,9,1,0,2,7.3121572708445015,,1,0,0,0,A
O005_W0138,5,LOT_05_08,22,P_C,R_BASE,CVD,CVD_01,CH_D,1704.5,0,1.1515,0.0281,0.019,0.0295,0.947,310.628,322.473,2.962,879.846,120.98,210.812,0.05509,0.3771,61.733,0.968,43.0348,1.3318,3.5131,2.9317,791.9795,38.432,0.09751,3,2,2,2,1,0,0,,1.0407336152836508,0,0,0,0,GOOD
O005_W0139,5,LOT_05_01,23,P_B,R_BASE,CVD,ETCH_01,CH_B,1896.0,0,1.1231,0.0281,0.0409,0.0293,0.9247,317.213,315.493,3.3983,814.254,108.897,215.632,0.09068,0.4343,62.965,1.9867,40.7134,1.5265,3.4787,-5.3584,772.6226,41.8485,0.1571,7,1,2,4,0,1,1,,0.9206917215078664,0,0,0,0,GOOD
O005_W0140,5,LOT_05_03,11,P_B,R_FAST,ETCH,CVD_01,CH_C,1918.4,1,1.849,0.1587,0.1282,0.0106,0.8811,311.746,320.565,3.2641,917.813,122.766,205.578,0.13097,0.6314,68.088,0.9659,42.9889,1.5652,6.3765,-0.8485,779.4985,38.2603,0.19141,8,0,0,7,0,4,6,7.840420104478905,,1,1,0,0,A
O005_W0141,5,LOT_05_01,17,P_A,R_BASE,CVD,ETCH_02,CH_A,1930.5,0,1.0059,0.0007,0.0236,0.0094,0.9594,321.092,324.111,3.0456,876.15,117.031,207.405,0.12173,0.5226,64.283,0.1404,41.2134,0.9591,-1.8308,0.6737,791.0309,44.5737,0.24072,8,2,2,1,1,1,0,,0.8373454779294183,0,0,0,0,GOOD
O005_W0142,5,LOT_05_02,21,P_A,R_REWORK,ETCH,CVD_01,CH_D,2124.0,1,1.7455,0.0493,0.1318,0.1405,0.8907,329.561,315.614,3.4101,877.434,115.868,220.991,0.10383,0.3372,62.27,-1.953,45.4636,1.4139,-0.3252,-4.8457,766.3937,37.0289,0.32164,8,2,5,1,2,1,2,7.747529676449139,,0,1,1,0,B
O005_W0143,5,LOT_05_06,1,P_B,R_BASE,CMP,CVD_01,CH_D,1815.1,0,1.3235,0.0761,0.0321,0.047,0.9234,326.336,318.699,3.1749,834.102,134.487,209.677,0.01965,0.3491,61.996,-0.0524,39.4036,1.2325,1.1969,-0.2831,797.6599,41.3973,0.23739,4,1,0,2,0,1,1,,0.9306634774397897,0,0,0,0,GOOD
O005_W0144,5,LOT_05_08,5,P_B,R_BASE,CVD,ETCH_02,CH_B,1831.2,0,1.7567,0.0723,0.0474,0.0024,0.8568,322.223,323.666,2.7685,883.616,135.879,197.609,0.08042,0.3175,67.678,0.1996,43.0002,0.9003,5.6646,-0.3817,813.0838,43.697,0.09357,5,0,0,3,5,1,4,,1.0385665048315935,0,0,0,1,D
O005_W0145,5,LOT_05_07,9,P_A,R_FAST,CMP,CMP_01,CH_A,1753.7,1,1.3864,0.0271,0.0189,0.1071,0.9101,321.062,329.84,3.2293,862.443,115.528,204.851,0.04671,0.3765,59.108,0.2905,43.7328,1.1396,4.2945,5.1065,783.8478,33.7974,0.31437,6,1,1,3,0,0,0,11.48723838371749,,0,0,1,0,C
O005_W0146,5,LOT_05_01,2,P_A,R_BASE,CVD,ETCH_02,CH_C,1775.0,1,1.6687,0.1659,0.0,0.095,0.8954,324.337,323.176,3.059,884.472,112.752,211.437,0.06423,0.6023,69.315,1.7534,45.9003,1.5315,4.1185,17.2507,807.0071,36.1844,0.20512,5,3,1,3,2,1,4,8.438424386989793,,1,0,1,0,A
O005_W0147,5,LOT_05_01,25,P_B,R_BASE,ETCH,CMP_01,CH_A,2044.9,0,1.518,0.0418,0.0248,0.1191,0.9086,320.614,312.83,2.8789,854.213,131.142,208.858,0.06135,0.2958,59.268,1.1488,43.2134,1.1334,-0.7623,2.026,776.6835,34.2556,0.17151,3,0,0,3,0,0,2,,0.7090843109047522,0,0,1,0,C
O005_W0148,5,LOT_05_05,3,P_B,R_BASE,PHOTO,CVD_01,CH_B,1769.4,0,1.1283,0.0172,0.0072,0.0237,0.9485,327.072,321.553,2.6004,852.391,124.155,199.264,0.11699,0.4619,65.931,-0.5786,40.1056,1.5308,5.6946,4.5335,798.0883,38.4943,0.13551,3,4,1,7,4,2,0,,1.1443474581565194,0,0,0,0,GOOD
O005_W0149,5,LOT_05_08,12,P_B,R_BASE,CVD,ETCH_02,CH_A,1890.9,0,0.9753,0.004,0.023,0.0303,0.9603,321.303,324.512,2.724,851.522,126.698,204.157,0.1179,0.6963,66.735,0.6282,44.5353,0.7293,-3.3657,-6.647,757.6851,36.4111,0.0788,4,0,2,0,4,2,0,,1.144605987896939,0,0,0,0,GOOD
O005_W0150,5,LOT_05_03,5,P_B,R_BASE,CVD,ETCH_03,CH_D,1877.4,0,1.3508,0.0305,0.0265,0.1139,0.9244,312.814,314.704,3.1266,854.019,119.403,202.637,0.06267,0.4175,57.933,-0.9354,43.1749,1.1736,-2.4259,-4.1138,754.2923,38.402,0.25942,5,2,1,1,1,0,0,,0.9561511981732209,0,0,1,0,C
O005_W0151,5,LOT_05_08,3,P_C,R_BASE,CMP,PHOTO_01,CH_B,1724.1,0,1.5263,0.0354,0.1252,0.1036,0.9057,332.495,313.903,2.6326,863.355,124.123,198.705,0.10116,0.3962,68.557,-0.6261,40.7294,1.0228,-4.6205,-8.8403,782.6919,40.2215,0.18905,10,1,1,0,1,1,3,,0.910506944689022,0,1,1,0,B
O005_W0152,5,LOT_05_04,10,P_A,R_BASE,ETCH,CVD_01,CH_A,2062.0,0,1.3123,0.0281,0.0278,0.1327,0.9127,318.732,322.165,3.2982,842.031,116.995,208.929,0.15055,0.2899,66.682,0.8429,40.6858,1.4766,-3.6669,-0.8893,782.5606,34.0218,0.18203,5,4,3,1,0,0,1,,1.139078867837188,0,0,1,0,C
O005_W0153,5,LOT_05_01,6,P_A,R_BASE,CMP,ETCH_01,CH_B,1904.0,1,1.6925,0.171,0.0573,0.0044,0.8815,332.112,312.853,3.3469,881.052,129.038,215.656,0.10216,0.6471,66.385,1.4529,43.8549,1.6075,4.6307,-6.3967,736.7207,41.0429,0.18686,4,1,1,7,0,1,4,9.084620037297672,,1,0,0,0,A
O005_W0154,5,LOT_05_03,15,P_B,R_BASE,ETCH,ETCH_03,CH_D,2154.3,0,1.166,0.0102,0.0356,0.0427,0.9494,314.744,318.105,3.2266,865.075,140.037,212.251,0.07146,0.6801,62.183,-0.2835,43.1744,1.0855,4.785,-3.1805,744.8986,39.0856,0.19185,4,1,0,1,1,0,1,,1.0245643607174213,0,0,0,0,GOOD
O005_W0155,5,LOT_05_08,25,P_C,R_BASE,CMP,ETCH_02,CH_D,1775.0,0,1.1418,0.0151,0.0158,0.0176,0.935,320.402,316.425,2.7143,872.623,132.163,206.132,0.04535,0.3433,62.622,0.6448,41.1651,1.2055,-4.6737,-3.819,775.9529,38.2361,0.22344,1,0,0,1,2,1,0,,0.8160635635430686,0,0,0,0,GOOD
O005_W0156,5,LOT_05_04,8,P_A,R_FAST,CVD,PHOTO_01,CH_B,1839.2,0,1.0138,0.0163,0.0047,0.023,0.9473,315.548,315.492,2.9665,865.571,136.298,205.217,0.09873,0.5282,60.049,-0.6905,42.7953,1.3889,2.4786,5.8511,779.6971,35.8848,0.1351,2,2,2,0,1,0,1,,0.8524217684122998,0,0,0,0,GOOD
O005_W0157,5,LOT_05_03,13,P_A,R_BASE,PHOTO,ETCH_02,CH_D,1929.1,0,1.1328,0.0535,0.0247,0.005,0.9717,326.605,315.222,3.2198,800.622,119.205,200.787,0.10836,0.5257,61.257,0.9427,40.6256,1.6001,0.6583,-4.0672,780.2158,41.0634,0.13782,2,1,0,3,0,1,0,,0.9441602498516265,0,0,0,0,GOOD
O005_W0158,5,LOT_05_04,11,P_A,R_BASE,CMP,ETCH_02,CH_A,1781.7,0,1.578,0.0555,0.1612,0.1078,0.8907,316.905,313.502,2.627,824.99,107.65,197.427,0.09805,0.3737,61.672,0.6051,43.645,1.7636,1.9305,6.5969,767.0992,40.6301,0.14534,10,2,3,2,0,3,0,,1.1535624981779304,0,1,1,0,B
O005_W0159,5,LOT_05_06,9,P_A,R_BASE,ETCH,ETCH_02,CH_B,1958.2,0,1.4574,0.0619,0.049,0.0941,0.9272,321.87,324.045,3.0757,844.084,130.292,206.795,0.0774,0.4597,66.735,-0.2258,43.2054,1.4871,-7.7177,-2.3979,804.1832,37.3241,0.2393,3,5,1,0,2,0,0,,1.1317227858889363,0,0,1,0,C
O005_W0160,5,LOT_05_06,7,P_B,R_BASE,ETCH,CMP_01,CH_B,2051.7,0,1.1596,0.0343,0.042,0.0193,0.9444,309.357,310.27,3.0012,833.307,141.025,211.486,0.05045,0.4701,64.34,0.6945,41.0736,1.3389,2.7388,-1.5485,781.5471,40.6808,0.14111,6,0,0,1,1,1,0,,1.058885434082104,0,0,0,0,GOOD
O005_W0161,5,LOT_05_03,25,P_A,R_BASE,ETCH,PHOTO_01,CH_A,1897.4,0,1.1937,0.05,0.0215,0.0117,0.959,320.051,320.485,3.033,847.076,124.023,205.942,0.10039,0.3913,59.51,0.3834,41.4205,1.2126,-3.9049,2.5147,791.3204,40.3222,0.2609,7,1,0,1,0,0,0,,0.7173375475967796,0,0,0,0,GOOD
O005_W0162,5,LOT_05_01,10,P_B,R_BASE,PHOTO,PHOTO_01,CH_B,1727.1,0,1.1982,0.03,0.0158,0.0295,0.9405,318.317,320.091,2.8844,842.798,136.364,210.813,0.09162,0.5508,67.003,-0.1012,40.3649,0.9606,-1.708,-1.7252,770.4013,37.4466,0.14279,7,0,1,2,2,0,1,,1.2849119135177558,0,0,0,0,GOOD
O005_W0163,5,LOT_05_05,3,P_C,R_BASE,PHOTO,PHOTO_01,CH_C,1816.4,0,1.212,0.0504,0.0036,0.0072,0.9514,331.958,326.547,3.2679,817.801,122.924,212.437,0.10504,0.3502,51.522,1.0806,42.045,1.8118,1.6363,-4.5425,765.4823,36.9792,0.09874,5,0,2,3,2,1,1,,1.150115941978461,0,0,0,0,GOOD
O005_W0164,5,LOT_05_01,14,P_A,R_BASE,ETCH,CMP_01,CH_A,2008.3,1,1.7597,0.1648,0.008,0.1307,0.8881,322.507,315.315,3.0535,940.711,118.423,214.442,0.1036,0.4585,65.628,2.5057,46.6125,1.7612,-4.214,-6.2624,813.5508,38.6724,0.15505,3,5,3,6,3,0,2,9.695944002033505,,1,0,1,0,A
O005_W0165,5,LOT_05_06,17,P_B,R_FAST,ETCH,ETCH_01,CH_C,2017.4,0,1.7059,0.0526,0.0292,0.0296,0.9015,326.28,311.252,2.9395,907.124,114.212,197.997,0.09142,0.373,60.668,0.1444,39.1051,1.1138,5.2047,-2.0205,799.5966,41.3484,0.20954,5,1,0,1,4,0,1,,1.238273483210048,0,0,0,1,D
O005_W0166,5,LOT_05_03,13,P_A,R_BASE,CMP,ETCH_01,CH_D,1967.9,0,1.2229,0.0048,0.0515,0.0265,0.9567,320.533,313.376,3.1298,856.409,122.097,210.12,0.07759,0.6748,64.314,1.0539,40.1049,0.7419,1.8993,5.178,783.0684,32.2248,0.19323,5,0,2,3,0,0,1,,1.1202995679169758,0,0,0,0,GOOD
O005_W0167,5,LOT_05_03,3,P_B,R_BASE,ETCH,CMP_01,CH_A,2060.3,0,1.3058,0.021,0.0448,0.0175,0.9032,316.85,317.504,3.0087,863.959,124.033,196.294,0.11611,0.2982,61.887,-0.7849,43.1511,0.9249,-5.8894,-7.7101,809.7134,37.5611,0.12045,6,1,1,1,3,1,0,,0.9814793476627063,0,0,0,0,GOOD
O005_W0168,5,LOT_05_08,5,P_B,R_REWORK,CMP,ETCH_01,CH_D,1768.0,0,1.3151,0.0674,0.0139,0.0149,0.9334,319.706,318.197,2.9522,874.358,139.588,221.147,0.07544,0.3044,69.265,0.2059,43.2145,0.8969,-4.9229,-0.0214,800.661,37.1301,0.15528,8,0,1,3,0,2,0,,1.151854396117284,0,0,0,0,GOOD
O005_W0169,5,LOT_05_07,10,P_C,R_BASE,ETCH,ETCH_01,CH_D,1946.9,0,1.2422,0.0355,0.0251,0.045,0.9515,326.687,321.44,2.97,906.766,125.853,210.711,0.04575,0.5252,65.41,2.3308,44.9157,1.4746,7.7789,-5.7075,772.2705,40.124,0.11827,3,1,0,1,1,0,4,,1.0408186432869642,0,0,0,0,GOOD
O005_W0170,5,LOT_05_08,20,P_A,R_FAST,ETCH,CMP_01,CH_A,1814.5,0,1.4755,0.0359,0.0186,0.0371,0.9189,322.681,320.962,2.9953,857.454,127.637,210.88,0.074,0.4783,63.534,0.9937,46.2134,0.8683,9.4586,-2.6368,799.4577,44.6823,0.24383,6,1,0,4,4,0,0,,1.0124640569981047,0,0,0,1,D
O005_W0171,5,LOT_05_01,9,P_A,R_BASE,CVD,CMP_01,CH_D,1820.2,0,1.1764,0.0271,0.028,0.0044,0.9259,322.899,317.463,2.9415,793.551,131.968,215.133,0.05921,0.348,61.145,-0.4793,40.5599,1.6807,1.2308,0.4326,796.1262,37.6181,0.16344,9,1,0,2,2,0,0,,1.0201620161962581,0,0,0,0,GOOD
O005_W0172,5,LOT_05_07,10,P_A,R_BASE,PHOTO,CMP_01,CH_B,1907.6,0,1.2003,0.034,0.0162,0.0291,0.9378,324.353,315.444,2.7111,801.396,121.711,212.575,0.10333,0.5752,62.685,1.7256,37.6396,1.1694,0.1181,-0.6542,791.3371,40.7899,0.19497,3,0,0,3,0,0,1,,1.1465611243276985,0,0,0,0,GOOD
O005_W0173,5,LOT_05_04,22,P_B,R_FAST,PHOTO,ETCH_02,CH_A,1631.9,0,1.1418,0.0279,0.0468,0.0208,0.953,328.309,322.461,3.427,811.448,131.674,201.68,0.08231,0.3034,65.177,-0.731,40.7521,0.9889,4.5717,-3.615,795.4894,39.8418,0.17717,3,0,1,1,3,0,2,,1.2557074575572253,0,0,0,0,GOOD
O005_W0174,5,LOT_05_08,17,P_B,R_REWORK,CVD,PHOTO_01,CH_A,1856.0,0,1.5379,0.0066,0.0424,0.0,0.907,328.26,312.823,3.0833,836.965,126.635,209.462,0.05873,0.4542,70.888,0.3332,42.5033,1.5417,-2.2427,6.0577,798.4202,46.5159,0.18436,4,2,0,4,2,1,0,,0.999508273926565,0,0,0,1,D
O005_W0175,5,LOT_05_03,24,P_B,R_FAST,ETCH,ETCH_03,CH_D,2175.7,0,1.6606,0.0609,0.0158,0.0276,0.8894,313.989,316.947,3.079,880.599,126.045,211.647,0.08479,0.5205,57.251,0.3523,44.9318,1.0918,0.8373,-0.4382,822.9,46.7797,0.143,4,0,1,1,4,0,0,,0.9515659044905372,0,0,0,1,D
O005_W0176,5,LOT_05_06,15,P_B,R_BASE,CVD,PHOTO_01,CH_D,1889.4,0,1.1798,0.0289,0.0097,0.0266,0.9523,322.113,321.485,3.0024,873.659,117.331,198.85,0.09526,0.5494,60.745,0.306,42.6358,1.7858,-3.5174,8.1512,789.1246,37.2061,0.20092,8,1,2,3,2,0,1,,1.0464346305919363,0,0,0,0,GOOD
O005_W0177,5,LOT_05_03,24,P_B,R_BASE,ETCH,CVD_01,CH_C,2037.5,0,1.1146,0.0322,0.0302,0.0296,0.9414,322.195,314.321,2.8759,846.533,125.783,203.408,0.0599,0.4507,61.886,-0.6123,42.2792,1.2988,-0.7242,8.7012,775.042,34.2876,0.19788,2,0,1,4,2,0,0,,0.9748671108338319,0,0,0,0,GOOD
O005_W0178,5,LOT_05_05,11,P_A,R_REWORK,ETCH,ETCH_02,CH_A,2095.9,0,1.5324,0.0426,0.0,0.0072,0.9106,313.31,315.601,3.0426,904.495,127.198,224.366,0.07001,0.4105,61.344,-0.4947,43.5401,1.1931,-2.816,-4.3402,775.5668,41.0007,0.16434,1,0,1,1,4,0,0,,0.8755777375280769,0,0,0,1,D
O005_W0179,5,LOT_05_07,9,P_B,R_BASE,ETCH,ETCH_01,CH_D,2080.6,0,1.2791,0.0323,0.015,0.0332,0.9214,311.834,319.564,2.6891,893.203,127.588,196.91,0.04506,0.4104,56.39,0.0254,40.71,0.9418,1.3452,-9.6642,773.2907,36.6395,0.31475,6,0,0,1,3,0,2,,0.8608900829306179,0,0,0,0,GOOD
O005_W0180,5,LOT_05_03,19,P_A,R_BASE,ETCH,ETCH_01,CH_A,1993.8,0,1.4597,0.0433,0.0441,0.038,0.9393,325.541,312.573,2.9794,860.38,127.882,206.484,0.06127,0.2805,59.381,-1.4099,39.3198,0.9633,1.9435,-4.9676,780.5171,33.9715,0.24955,7,0,0,1,2,0,0,,0.9369439757720978,0,0,0,0,GOOD
O005_W0181,5,LOT_05_05,18,P_A,R_FAST,CVD,CMP_01,CH_C,1950.5,0,1.3054,0.0628,0.0178,0.0423,0.937,325.062,320.597,2.9726,851.54,145.525,213.028,0.10146,0.3996,64.077,0.7289,43.3569,1.0829,2.3746,-0.6756,754.767,37.6994,0.18985,4,1,1,0,1,1,1,,0.9430169368505048,0,0,0,0,GOOD
O005_W0182,5,LOT_05_02,24,P_A,R_BASE,CVD,ETCH_03,CH_C,1759.6,0,1.1709,0.0213,0.0164,0.0195,0.924,322.788,319.204,3.118,860.531,115.072,222.764,0.06887,0.1758,58.411,0.6727,43.4469,1.3298,-7.5511,4.1947,772.9082,37.0766,0.14865,4,0,1,1,0,1,1,,1.1587031242273385,0,0,0,0,GOOD
O005_W0183,5,LOT_05_04,24,P_C,R_BASE,ETCH,ETCH_01,CH_D,1965.4,0,1.0676,0.014,0.0205,0.0125,0.9431,323.131,313.06,3.1003,883.638,115.407,202.13,0.08402,0.63,67.13,0.2523,41.3325,1.2102,-9.6217,0.6718,763.2475,37.7864,0.1581,2,0,0,2,1,1,0,,0.6925078697576663,0,0,0,0,GOOD
O005_W0184,5,LOT_05_05,25,P_A,R_BASE,CVD,CMP_01,CH_B,1659.2,0,1.1932,0.0215,0.0544,0.0132,0.9643,323.037,323.309,3.043,825.725,131.521,203.197,0.05766,0.3728,63.39,0.2728,42.6523,1.0196,-0.5178,9.6015,827.6595,42.753,0.26112,3,1,0,4,0,1,0,,0.8294599478020797,0,0,0,0,GOOD
O005_W0185,5,LOT_05_03,10,P_A,R_BASE,ETCH,CMP_01,CH_A,1930.3,0,1.2978,0.0285,0.0177,0.0817,0.9441,315.182,313.916,2.8967,878.917,126.822,212.871,0.0908,0.5454,63.147,0.268,40.5716,0.793,-4.9958,-2.2203,802.807,40.7903,0.31542,3,2,0,0,3,1,2,,0.8968871906629978,0,0,1,0,C
O005_W0186,5,LOT_05_04,6,P_B,R_FAST,ETCH,ETCH_01,CH_B,1867.3,0,1.3768,0.0108,0.0136,0.0382,0.9743,316.517,319.408,3.0254,866.812,138.697,227.271,0.09486,0.4299,61.398,-0.7514,41.6124,1.6254,-2.386,-0.014,774.4812,36.7069,0.17476,7,2,3,0,0,0,1,,0.8739586555547595,0,0,0,0,GOOD
O005_W0187,5,LOT_05_06,22,P_A,R_BASE,ETCH,ETCH_03,CH_D,2002.3,1,1.5674,0.1769,0.0155,0.0212,0.9039,318.219,322.089,3.9157,851.255,126.338,208.618,0.11821,0.5683,64.714,0.6305,42.4745,1.4574,-2.4214,-8.0002,797.1139,39.729,0.09307,8,0,2,10,2,0,3,8.345562276237269,,1,0,0,0,A
O005_W0188,5,LOT_05_06,16,P_B,R_BASE,CMP,ETCH_01,CH_D,1788.0,0,1.02,0.0264,0.026,0.0098,0.9457,323.177,313.959,2.9401,822.42,113.615,215.867,0.11866,0.3303,62.976,-0.8349,41.4673,0.9175,-2.3675,-2.6698,772.8981,38.055,0.19473,6,0,1,3,1,0,2,,1.1354009150908326,0,0,0,0,GOOD
O005_W0189,5,LOT_05_07,16,P_B,R_FAST,PHOTO,CMP_01,CH_B,1704.5,0,1.0902,0.0351,0.0307,0.029,0.9337,325.405,312.244,3.1972,862.967,131.549,224.113,0.03453,0.5504,62.442,0.0332,41.2632,1.212,-3.9867,-0.3764,780.5202,39.3945,0.19172,1,0,1,2,0,1,1,,0.9342050968685143,0,0,0,0,GOOD
O005_W0190,5,LOT_05_05,16,P_A,R_BASE,CMP,CVD_01,CH_B,1817.6,0,1.1699,0.0292,0.0315,0.0236,0.9652,318.332,310.789,3.0408,861.542,139.767,193.156,0.0862,0.4602,71.248,0.1621,41.9669,1.0001,-0.4732,-5.3783,790.0162,35.3338,0.17637,0,0,0,3,2,0,2,,0.8557142378949114,0,0,0,0,GOOD
O005_W0191,5,LOT_05_07,25,P_A,R_BASE,PHOTO,ETCH_01,CH_D,1727.3,0,1.3766,0.0726,0.1234,0.0225,0.9268,323.817,320.304,2.6337,823.191,124.533,201.661,0.05367,0.3639,59.603,0.0382,39.9376,1.1033,1.8021,-4.9948,786.3522,36.9308,0.12108,2,0,4,2,0,2,0,,0.9739844004402027,0,1,0,0,B
O005_W0192,5,LOT_05_07,4,P_C,R_FAST,ETCH,ETCH_03,CH_C,2087.7,1,1.688,0.2138,0.0182,0.0,0.9032,326.254,330.867,3.1902,906.199,129.718,198.201,0.11894,0.4385,67.682,-0.0829,39.8908,2.008,-12.023,12.5125,800.5473,38.8149,0.15695,3,0,0,9,2,0,7,10.497940040397088,,1,0,0,0,A
O005_W0193,5,LOT_05_07,14,P_A,R_FAST,ETCH,ETCH_03,CH_B,1943.2,0,1.2148,0.0263,0.0243,0.0476,0.9549,328.813,321.671,3.3025,851.814,136.057,214.637,0.06572,0.46,62.028,0.6137,41.1212,1.1745,1.2596,4.3015,781.2995,36.2778,0.20368,8,0,1,3,0,0,0,,1.1297163262622445,0,0,0,0,GOOD
O005_W0194,5,LOT_05_01,10,P_A,R_REWORK,ETCH,ETCH_02,CH_B,2085.1,0,1.2428,0.0621,0.0326,0.0292,0.9546,334.653,312.848,2.5801,898.244,131.041,204.653,0.07287,0.3175,69.658,-1.5008,38.753,1.3989,-1.5802,-2.6935,765.8123,37.128,0.18801,4,1,2,5,1,1,0,,1.1322368754358965,0,0,0,0,GOOD
O005_W0195,5,LOT_05_01,13,P_A,R_FAST,CMP,PHOTO_01,CH_A,1818.4,0,1.0916,0.0042,0.0217,0.011,0.9385,313.42,313.293,3.0365,877.214,138.509,195.232,0.07328,0.3983,60.543,0.326,42.5808,0.823,-4.5234,-9.6024,777.196,39.6141,0.26278,5,1,1,2,4,0,1,,0.9773465678419957,0,0,0,0,GOOD
O005_W0196,5,LOT_05_02,17,P_A,R_BASE,ETCH,PHOTO_01,CH_B,1843.5,0,1.1725,0.0438,0.0252,0.0001,0.9414,324.039,314.47,2.6877,878.099,121.941,230.609,0.07264,0.5564,61.729,-2.1248,39.9251,1.6349,-0.8573,8.1397,779.1232,36.9621,0.21564,3,0,1,2,4,0,1,,0.872432312346382,0,0,0,0,GOOD
O005_W0197,5,LOT_05_07,1,P_C,R_FAST,PHOTO,ETCH_02,CH_A,1758.4,0,1.2076,0.0364,0.0326,0.0174,0.9463,312.051,318.132,3.0226,868.423,117.915,221.134,0.08707,0.476,63.24,-1.9821,42.1818,1.2971,-2.1015,5.6367,799.6807,36.432,0.17506,5,0,0,0,2,0,0,,1.1173843776531478,0,0,0,0,GOOD
O005_W0198,5,LOT_05_03,10,P_A,R_FAST,ETCH,ETCH_01,CH_B,1906.6,1,1.5468,0.1782,0.0202,0.0249,0.9042,321.659,304.302,3.4257,886.324,121.99,206.88,0.09077,0.5533,67.483,2.4608,45.9025,1.7849,-4.0595,-1.2992,807.5069,38.8267,0.20404,4,1,0,11,3,1,2,11.612298473515322,,1,0,0,0,A
O005_W0199,5,LOT_05_01,24,P_A,R_BASE,PHOTO,ETCH_02,CH_C,1884.1,0,1.0613,0.0176,0.0,0.0266,0.9454,318.649,313.17,2.9256,873.872,143.24,228.461,0.0983,0.4431,58.006,-0.6424,41.9449,0.7294,-3.7607,-0.8784,778.9727,38.1064,0.21522,5,0,3,4,1,0,1,,0.8979744296158869,0,0,0,0,GOOD
O005_W0200,5,LOT_05_02,1,P_B,R_BASE,CVD,ETCH_01,CH_B,1608.3,0,1.5356,0.0393,0.1607,0.0073,0.8915,322.615,311.623,2.8941,863.072,123.872,225.777,0.06368,0.3028,57.623,-1.9906,39.9219,1.2685,10.459,-4.5169,783.3582,40.4318,0.10409,3,1,8,4,0,4,1,,1.1412339264115359,0,1,0,0,B
O005_W0201,5,LOT_05_07,16,P_C,R_FAST,PHOTO,ETCH_02,CH_A,1912.1,0,1.179,0.0549,0.0269,0.023,0.9261,326.243,318.374,2.8765,833.095,124.85,213.128,0.06798,0.6668,63.482,0.6821,41.54,1.2882,-0.837,-8.4515,778.8952,37.9426,0.15468,3,0,2,0,1,1,0,,0.8643016809715216,0,0,0,0,GOOD
O005_W0202,5,LOT_05_06,23,P_A,R_FAST,CVD,ETCH_02,CH_C,1748.8,0,1.1676,0.0388,0.0299,0.0201,0.9413,323.307,323.055,3.1277,871.925,119.595,209.611,0.05482,0.2512,60.448,0.5886,41.4289,1.0865,2.9947,-0.2217,769.1367,37.6455,0.15608,3,0,2,2,0,0,2,,1.2689772059800248,0,0,0,0,GOOD
O005_W0203,5,LOT_05_05,6,P_B,R_BASE,ETCH,PHOTO_01,CH_A,2217.9,0,1.0979,0.0106,0.0033,0.0279,0.964,315.418,318.635,3.2484,839.272,122.403,190.639,0.05726,0.5709,60.741,1.5257,39.0278,1.0079,3.2232,3.6648,788.9268,40.3166,0.17043,2,3,1,3,1,0,0,,0.8990121804362144,0,0,0,0,GOOD
O005_W0204,5,LOT_05_05,8,P_B,R_BASE,ETCH,ETCH_02,CH_C,1976.3,0,1.6039,0.0402,0.1513,0.0412,0.8991,323.799,311.295,3.1542,886.08,114.936,200.466,0.04519,0.4899,66.25,1.4233,41.4598,1.5872,7.823,-2.4245,769.7738,41.0789,0.06962,4,2,4,4,2,1,1,,0.7904225986368746,0,1,0,0,B
O005_W0205,5,LOT_05_07,21,P_A,R_FAST,PHOTO,CMP_01,CH_B,1827.3,0,1.0617,0.0,0.0199,0.0339,0.9632,326.875,317.003,2.7592,802.772,130.763,209.733,0.13831,0.4649,62.154,-0.2833,44.2613,1.1444,1.5987,3.7682,765.8689,37.522,0.09634,4,0,0,5,1,0,0,,1.0050748089679407,0,0,0,0,GOOD
O005_W0206,5,LOT_05_01,4,P_A,R_BASE,ETCH,CVD_01,CH_A,1917.5,0,1.0856,0.0129,0.0089,0.0236,0.9806,317.352,316.605,2.678,893.162,120.971,207.183,0.07491,0.2686,53.449,1.1376,41.5312,0.7425,6.8526,-4.3683,769.44,39.0246,0.18484,8,1,0,3,1,5,0,,0.9825301286101693,0,0,0,0,GOOD
